Generation,Log Loss
295,1.255528211593628
296,1.255528211593628
297,1.255528211593628
298,1.255528211593628
299,1.255528211593628
300,1.255528211593628
301,1.255528211593628
302,1.255528211593628
303,1.255528211593628
304,1.255528211593628
305,1.255528211593628
306,1.255528211593628
307,1.255528211593628
308,1.255528211593628
309,1.255528211593628
310,1.255528211593628
311,1.255528211593628
312,1.255528211593628
313,1.255528211593628
314,1.255528211593628
315,1.255528211593628
316,1.255528211593628
317,1.255528211593628
318,1.255528211593628
319,1.2491085529327393
320,1.2491085529327393
321,1.2491085529327393
322,1.2491085529327393
323,1.2491085529327393
324,1.2491085529327393
325,1.2491085529327393
326,1.2491085529327393
327,1.2491085529327393
328,1.2491085529327393
329,1.2491085529327393
330,1.2491085529327393
331,1.2491085529327393
332,1.2491085529327393
333,1.2491085529327393
334,1.2491085529327393
335,1.2491085529327393
336,1.2462323904037476
337,1.2462323904037476
338,1.2462323904037476
339,1.2462323904037476
340,1.2462323904037476
341,1.2462323904037476
342,1.2462323904037476
343,1.2462323904037476
344,1.2462323904037476
345,1.2462323904037476
346,1.2462323904037476
347,1.2462323904037476
348,1.2462323904037476
349,1.2462323904037476
350,1.2462323904037476
351,1.2462323904037476
352,1.2462323904037476
353,1.2462323904037476
354,1.2462323904037476
355,1.2462323904037476
356,1.2462323904037476
357,1.2462323904037476
358,1.2374244928359985
359,1.2374244928359985
360,1.2374244928359985
361,1.2374244928359985
362,1.2374244928359985
363,1.2374244928359985
364,1.2374244928359985
365,1.2374244928359985
366,1.2374244928359985
367,1.2374244928359985
368,1.2374244928359985
369,1.2374244928359985
370,1.2374244928359985
371,1.2374244928359985
372,1.2374244928359985
373,1.2374244928359985
374,1.2374244928359985
375,1.2374244928359985
376,1.2374244928359985
377,1.2374244928359985
378,1.2374244928359985
379,1.2374244928359985
380,1.2374244928359985
381,1.2374244928359985
382,1.2374244928359985
383,1.2374244928359985
384,1.2374244928359985
385,1.2374244928359985
386,1.2374244928359985
387,1.2374244928359985
388,1.2374244928359985
389,1.2374244928359985
390,1.2374244928359985
391,1.2374244928359985
392,1.2374244928359985
393,1.2374244928359985
394,1.2374244928359985
395,1.2374244928359985
396,1.2374244928359985
397,1.2374244928359985
398,1.2374244928359985
399,1.2374244928359985
400,1.2374244928359985
401,1.2374244928359985
402,1.2374244928359985
403,1.2374244928359985
404,1.2374244928359985
405,1.2374244928359985
406,1.2374244928359985
407,1.2374244928359985
408,1.2374244928359985
409,1.2374244928359985
410,1.2374244928359985
411,1.2374244928359985
412,1.2374244928359985
413,1.2374244928359985
414,1.2374244928359985
415,1.2374244928359985
416,1.2374244928359985
417,1.2374244928359985
418,1.2374244928359985
419,1.2374244928359985
420,1.2374244928359985
421,1.2374244928359985
422,1.2374244928359985
423,1.2374244928359985
424,1.2374244928359985
425,1.2374244928359985
426,1.2374244928359985
427,1.2374244928359985
428,1.2374244928359985
429,1.2374244928359985
430,1.2374244928359985
431,1.2374244928359985
432,1.2374244928359985
433,1.2265360355377197
434,1.2265360355377197
435,1.2265360355377197
436,1.2265360355377197
437,1.2265360355377197
438,1.2265360355377197
439,1.2265360355377197
440,1.2265360355377197
441,1.2265360355377197
442,1.2265360355377197
443,1.2265360355377197
444,1.2265360355377197
445,1.2265360355377197
446,1.2265360355377197
447,1.2265360355377197
448,1.2265360355377197
449,1.2265360355377197
450,1.2265360355377197
451,1.2265360355377197
452,1.2265360355377197
453,1.2265360355377197
454,1.2265360355377197
455,1.2265360355377197
456,1.2265360355377197
457,1.2265360355377197
458,1.2265360355377197
459,1.2265360355377197
460,1.2265360355377197
461,1.2265360355377197
462,1.2265360355377197
463,1.2265360355377197
464,1.2265360355377197
465,1.2265360355377197
466,1.2265360355377197
467,1.2265360355377197
468,1.2265360355377197
469,1.2265360355377197
470,1.2265360355377197
471,1.2265360355377197
472,1.2265360355377197
473,1.2265360355377197
474,1.2265360355377197
475,1.2265360355377197
476,1.2265360355377197
477,1.2265360355377197
478,1.2265360355377197
479,1.2265360355377197
480,1.2265360355377197
481,1.2265360355377197
482,1.2265360355377197
483,1.2265360355377197
484,1.2265360355377197
485,1.2265360355377197
486,1.2265360355377197
487,1.2265360355377197
488,1.2265360355377197
489,1.2265360355377197
490,1.2265360355377197
491,1.2265360355377197
492,1.2265360355377197
493,1.2265360355377197
494,1.2265360355377197
495,1.2265360355377197
496,1.2265360355377197
497,1.2265360355377197
498,1.2265360355377197
499,1.2265360355377197
500,1.2265360355377197
501,1.2265360355377197
502,1.2265360355377197
503,1.2265360355377197
504,1.2265360355377197
505,1.2265360355377197
506,1.2265360355377197
507,1.2265360355377197
508,1.2265360355377197
509,1.2265360355377197
510,1.2265360355377197
511,1.2265360355377197
512,1.2265360355377197
513,1.2265360355377197
514,1.2265360355377197
515,1.2265360355377197
516,1.2265360355377197
517,1.2265360355377197
518,1.2265360355377197
519,1.2265360355377197
520,1.2265360355377197
521,1.2265360355377197
522,1.2265360355377197
523,1.2265360355377197
524,1.2265360355377197
525,1.2265360355377197
526,1.2265360355377197
527,1.2265360355377197
528,1.2265360355377197
529,1.2265360355377197
530,1.2265360355377197
531,1.2265360355377197
532,1.2265360355377197
533,1.2265360355377197
534,1.2265360355377197
535,1.2265360355377197
536,1.2265360355377197
537,1.2265360355377197
538,1.2265360355377197
539,1.2265360355377197
540,1.2265360355377197
541,1.2265360355377197
542,1.2265360355377197
543,1.2265360355377197
544,1.2265360355377197
545,1.2265360355377197
546,1.2265360355377197
547,1.2265360355377197
548,1.2265360355377197
549,1.2265360355377197
550,1.2265360355377197
551,1.2265360355377197
552,1.2265360355377197
553,1.2265360355377197
554,1.2265360355377197
555,1.2265360355377197
556,1.2196388244628906
557,1.2196388244628906
558,1.2196388244628906
559,1.2196388244628906
560,1.2196388244628906
561,1.2196388244628906
562,1.2196388244628906
563,1.2196388244628906
564,1.2196388244628906
565,1.2196388244628906
566,1.2196388244628906
567,1.2196388244628906
568,1.2196388244628906
569,1.2196388244628906
570,1.2196388244628906
571,1.2196388244628906
572,1.2196388244628906
573,1.2196388244628906
574,1.2196388244628906
575,1.2196388244628906
576,1.2196388244628906
577,1.2196388244628906
578,1.2196388244628906
579,1.2196388244628906
580,1.2196388244628906
581,1.2196388244628906
582,1.2196388244628906
583,1.2196388244628906
584,1.2196388244628906
585,1.2196388244628906
586,1.2196388244628906
587,1.2196388244628906
588,1.2196388244628906
589,1.2196388244628906
590,1.2196388244628906
591,1.2196388244628906
592,1.2196388244628906
593,1.2196388244628906
594,1.2196388244628906
595,1.2196388244628906
596,1.2196388244628906
597,1.2196388244628906
598,1.2196388244628906
599,1.2196388244628906
600,1.2196388244628906
601,1.2196388244628906
602,1.2196388244628906
603,1.2196388244628906
604,1.2196388244628906
605,1.2196388244628906
606,1.2196388244628906
607,1.2196388244628906
608,1.2196388244628906
609,1.2196388244628906
610,1.2196388244628906
611,1.2196388244628906
612,1.2196388244628906
613,1.2196388244628906
614,1.2196388244628906
615,1.2196388244628906
616,1.2196388244628906
617,1.2196388244628906
618,1.2196388244628906
619,1.2196388244628906
620,1.2196388244628906
621,1.2196388244628906
622,1.2196388244628906
623,1.2196388244628906
624,1.2196388244628906
625,1.2196388244628906
626,1.2196388244628906
627,1.2196388244628906
628,1.2196388244628906
629,1.2196388244628906
630,1.2196388244628906
631,1.2196388244628906
632,1.2196388244628906
633,1.2196388244628906
634,1.2196388244628906
635,1.2196388244628906
636,1.2196388244628906
637,1.2196388244628906
638,1.2196388244628906
639,1.2196388244628906
640,1.2196388244628906
641,1.2196388244628906
642,1.2196388244628906
643,1.2196388244628906
644,1.2196388244628906
645,1.2196388244628906
646,1.2196388244628906
647,1.2196388244628906
648,1.2196388244628906
649,1.2196388244628906
650,1.2196388244628906
651,1.2196388244628906
652,1.2196388244628906
653,1.2196388244628906
654,1.2196388244628906
655,1.2196388244628906
656,1.2196388244628906
657,1.2196388244628906
658,1.2196388244628906
659,1.2196388244628906
660,1.2196388244628906
661,1.2196388244628906
662,1.214371919631958
663,1.214371919631958
664,1.214371919631958
665,1.214371919631958
666,1.214371919631958
667,1.214371919631958
668,1.214371919631958
669,1.214371919631958
670,1.214371919631958
671,1.214371919631958
672,1.214371919631958
673,1.214371919631958
674,1.214371919631958
675,1.214371919631958
676,1.214371919631958
677,1.2142847776412964
678,1.2142847776412964
679,1.2142847776412964
680,1.2142847776412964
681,1.2142847776412964
682,1.2142847776412964
683,1.2142847776412964
684,1.2142847776412964
685,1.2142847776412964
686,1.2142847776412964
687,1.2142847776412964
688,1.2142847776412964
689,1.2142847776412964
690,1.2142847776412964
691,1.2142847776412964
692,1.2142847776412964
693,1.2142847776412964
694,1.2142847776412964
695,1.2142847776412964
696,1.2142847776412964
697,1.2142847776412964
698,1.2142847776412964
699,1.2142847776412964
700,1.2142847776412964
701,1.2142847776412964
702,1.2142847776412964
703,1.2142847776412964
704,1.2142847776412964
705,1.2142847776412964
706,1.2142847776412964
707,1.2142847776412964
708,1.2142847776412964
709,1.2142847776412964
710,1.2142847776412964
711,1.2142847776412964
712,1.2142847776412964
713,1.2142847776412964
714,1.2142847776412964
715,1.2142847776412964
716,1.2142847776412964
717,1.2142847776412964
718,1.2142847776412964
719,1.2142847776412964
720,1.2142847776412964
721,1.2142847776412964
722,1.2142847776412964
723,1.2142847776412964
724,1.2142847776412964
725,1.2142847776412964
726,1.2142847776412964
727,1.2142847776412964
728,1.2142847776412964
729,1.2142847776412964
730,1.2142847776412964
731,1.2142847776412964
732,1.2142847776412964
733,1.2142847776412964
734,1.2142847776412964
735,1.2142847776412964
736,1.2142847776412964
737,1.2142847776412964
738,1.2142847776412964
739,1.2142847776412964
740,1.2142847776412964
741,1.2142847776412964
742,1.2142847776412964
743,1.2142847776412964
744,1.2142847776412964
745,1.2142847776412964
746,1.2142847776412964
747,1.2142847776412964
748,1.2142847776412964
749,1.1940306425094604
750,1.1940306425094604
751,1.1940306425094604
752,1.1940306425094604
753,1.1940306425094604
754,1.1940306425094604
755,1.1940306425094604
756,1.1940306425094604
757,1.1940306425094604
758,1.1940306425094604
759,1.1940306425094604
760,1.1940306425094604
761,1.1940306425094604
762,1.1940306425094604
763,1.1940306425094604
764,1.1940306425094604
765,1.1940306425094604
766,1.1940306425094604
767,1.1940306425094604
768,1.1940306425094604
769,1.1940306425094604
770,1.1940306425094604
771,1.1940306425094604
772,1.1940306425094604
773,1.1940306425094604
774,1.1940306425094604
775,1.1940306425094604
776,1.1940306425094604
777,1.1940306425094604
778,1.1940306425094604
779,1.1940306425094604
780,1.1940306425094604
781,1.1940306425094604
782,1.1940306425094604
783,1.1940306425094604
784,1.1940306425094604
785,1.1940306425094604
786,1.1940306425094604
787,1.1940306425094604
788,1.1940306425094604
789,1.1940306425094604
790,1.1940306425094604
791,1.1940306425094604
792,1.1940306425094604
793,1.1940306425094604
794,1.1940306425094604
795,1.1940306425094604
796,1.186405897140503
797,1.186405897140503
798,1.186405897140503
799,1.186405897140503
800,1.186405897140503
801,1.186405897140503
802,1.186405897140503
803,1.186405897140503
804,1.186405897140503
805,1.186405897140503
806,1.186405897140503
807,1.186405897140503
808,1.186405897140503
809,1.186405897140503
810,1.186405897140503
811,1.186405897140503
812,1.186405897140503
813,1.186405897140503
814,1.186405897140503
815,1.186405897140503
816,1.186405897140503
817,1.186405897140503
818,1.186405897140503
819,1.186405897140503
820,1.186405897140503
821,1.186405897140503
822,1.186405897140503
823,1.186405897140503
824,1.186405897140503
825,1.186405897140503
826,1.186405897140503
827,1.186405897140503
828,1.186405897140503
829,1.186405897140503
830,1.186405897140503
831,1.186405897140503
832,1.186405897140503
833,1.186405897140503
834,1.186405897140503
835,1.186405897140503
836,1.186405897140503
837,1.186405897140503
838,1.186405897140503
839,1.186405897140503
840,1.186405897140503
841,1.186405897140503
842,1.186405897140503
843,1.186405897140503
844,1.186405897140503
845,1.186405897140503
846,1.186405897140503
847,1.186405897140503
848,1.186405897140503
849,1.186405897140503
850,1.186405897140503
851,1.186405897140503
852,1.186405897140503
853,1.186405897140503
854,1.186405897140503
855,1.186405897140503
856,1.186405897140503
857,1.186405897140503
858,1.186405897140503
859,1.186405897140503
860,1.186405897140503
861,1.172929048538208
862,1.172929048538208
863,1.172929048538208
864,1.172929048538208
865,1.172929048538208
866,1.172929048538208
867,1.172929048538208
868,1.172929048538208
869,1.172929048538208
870,1.172929048538208
871,1.172929048538208
872,1.172929048538208
873,1.172929048538208
874,1.172929048538208
875,1.172929048538208
876,1.172929048538208
877,1.172929048538208
878,1.172929048538208
879,1.172929048538208
880,1.172929048538208
881,1.172929048538208
882,1.172929048538208
883,1.172929048538208
884,1.172929048538208
885,1.172929048538208
886,1.172929048538208
887,1.172929048538208
888,1.172929048538208
889,1.172929048538208
890,1.172929048538208
891,1.172929048538208
892,1.172929048538208
893,1.172929048538208
894,1.172929048538208
895,1.172929048538208
896,1.172929048538208
897,1.172929048538208
898,1.172929048538208
899,1.172929048538208
900,1.172929048538208
901,1.172929048538208
902,1.172929048538208
903,1.172929048538208
904,1.172929048538208
905,1.172929048538208
906,1.172929048538208
907,1.172929048538208
908,1.172929048538208
909,1.172929048538208
910,1.172929048538208
911,1.172929048538208
912,1.172929048538208
913,1.172929048538208
914,1.172929048538208
915,1.172929048538208
916,1.172929048538208
917,1.172929048538208
918,1.172929048538208
919,1.172929048538208
920,1.172929048538208
921,1.172929048538208
922,1.172929048538208
923,1.172929048538208
924,1.172929048538208
925,1.172929048538208
926,1.172929048538208
927,1.172929048538208
928,1.172929048538208
929,1.172929048538208
930,1.172929048538208
931,1.172929048538208
932,1.172929048538208
933,1.172929048538208
934,1.172929048538208
935,1.172929048538208
936,1.172929048538208
937,1.172929048538208
938,1.172929048538208
939,1.172929048538208
940,1.172929048538208
941,1.172929048538208
942,1.172929048538208
943,1.172929048538208
944,1.172929048538208
945,1.172929048538208
946,1.172929048538208
947,1.172929048538208
948,1.172929048538208
949,1.172929048538208
950,1.172929048538208
951,1.172929048538208
952,1.172929048538208
953,1.172929048538208
954,1.172929048538208
955,1.172929048538208
956,1.172929048538208
957,1.172929048538208
958,1.172929048538208
959,1.172929048538208
960,1.172929048538208
961,1.172929048538208
962,1.172929048538208
963,1.172929048538208
964,1.172929048538208
965,1.172929048538208
966,1.172929048538208
967,1.172929048538208
968,1.172929048538208
969,1.172929048538208
970,1.172929048538208
971,1.172929048538208
972,1.172929048538208
973,1.172929048538208
974,1.172929048538208
975,1.172929048538208
976,1.172929048538208
977,1.172929048538208
978,1.172929048538208
979,1.172929048538208
980,1.172929048538208
981,1.172929048538208
982,1.172929048538208
983,1.172929048538208
984,1.172929048538208
985,1.172929048538208
986,1.172929048538208
987,1.172929048538208
988,1.172929048538208
989,1.172929048538208
990,1.172929048538208
991,1.172929048538208
992,1.172929048538208
993,1.172929048538208
994,1.172929048538208
995,1.172929048538208
996,1.172929048538208
997,1.172929048538208
998,1.172929048538208
999,1.172929048538208
1000,1.172929048538208
1001,1.172929048538208
1002,1.172929048538208
1003,1.172929048538208
1004,1.172929048538208
1005,1.172929048538208
1006,1.172929048538208
1007,1.172929048538208
1008,1.172929048538208
1009,1.172929048538208
1010,1.172929048538208
1011,1.172929048538208
1012,1.172929048538208
1013,1.172929048538208
1014,1.172929048538208
1015,1.172929048538208
1016,1.172929048538208
1017,1.172929048538208
1018,1.172929048538208
1019,1.172929048538208
1020,1.172929048538208
1021,1.172929048538208
1022,1.172929048538208
1023,1.172929048538208
1024,1.172929048538208
1025,1.172929048538208
1026,1.172929048538208
1027,1.172929048538208
1028,1.172929048538208
1029,1.172929048538208
1030,1.172929048538208
1031,1.172929048538208
1032,1.172929048538208
1033,1.172929048538208
1034,1.172929048538208
1035,1.172929048538208
1036,1.172929048538208
1037,1.172929048538208
1038,1.172929048538208
1039,1.172929048538208
1040,1.172929048538208
1041,1.172929048538208
1042,1.172929048538208
1043,1.172929048538208
1044,1.172929048538208
1045,1.172929048538208
1046,1.172929048538208
1047,1.172929048538208
1048,1.172929048538208
1049,1.172929048538208
1050,1.172929048538208
1051,1.172929048538208
1052,1.172929048538208
1053,1.172929048538208
1054,1.172929048538208
1055,1.172929048538208
1056,1.172929048538208
1057,1.172929048538208
1058,1.172929048538208
1059,1.172929048538208
1060,1.172929048538208
1061,1.172929048538208
1062,1.172929048538208
1063,1.172929048538208
1064,1.172929048538208
1065,1.172929048538208
1066,1.172929048538208
1067,1.172929048538208
1068,1.172929048538208
1069,1.172929048538208
1070,1.172929048538208
1071,1.172929048538208
1072,1.172929048538208
1073,1.172929048538208
1074,1.172929048538208
1075,1.172929048538208
1076,1.172929048538208
1077,1.172929048538208
1078,1.172929048538208
1079,1.172929048538208
1080,1.172929048538208
1081,1.172929048538208
1082,1.172929048538208
1083,1.172929048538208
1084,1.172929048538208
1085,1.172929048538208
1086,1.172929048538208
1087,1.172929048538208
1088,1.172929048538208
1089,1.172929048538208
1090,1.172929048538208
1091,1.172929048538208
1092,1.172929048538208
1093,1.172929048538208
1094,1.172929048538208
1095,1.172929048538208
1096,1.172929048538208
1097,1.172929048538208
1098,1.172929048538208
1099,1.172929048538208
1100,1.172929048538208
1101,1.172929048538208
1102,1.172929048538208
1103,1.172929048538208
1104,1.172929048538208
1105,1.172929048538208
1106,1.172929048538208
1107,1.172929048538208
1108,1.172929048538208
1109,1.172929048538208
1110,1.172929048538208
1111,1.172929048538208
1112,1.172929048538208
1113,1.172929048538208
1114,1.172929048538208
1115,1.172929048538208
1116,1.172929048538208
1117,1.172929048538208
1118,1.172929048538208
1119,1.172929048538208
1120,1.172929048538208
1121,1.172929048538208
1122,1.172929048538208
1123,1.172929048538208
1124,1.172929048538208
1125,1.172929048538208
1126,1.172929048538208
1127,1.172929048538208
1128,1.172929048538208
1129,1.172929048538208
1130,1.172929048538208
1131,1.172929048538208
1132,1.172929048538208
1133,1.172929048538208
1134,1.172929048538208
1135,1.172929048538208
1136,1.172929048538208
1137,1.172929048538208
1138,1.172929048538208
1139,1.172929048538208
1140,1.172929048538208
1141,1.172929048538208
1142,1.172929048538208
1143,1.172929048538208
1144,1.172929048538208
1145,1.172929048538208
1146,1.172929048538208
1147,1.172929048538208
1148,1.172929048538208
1149,1.172929048538208
1150,1.172929048538208
1151,1.172929048538208
1152,1.172929048538208
1153,1.172929048538208
1154,1.172929048538208
1155,1.172929048538208
1156,1.172929048538208
1157,1.172929048538208
1158,1.172929048538208
1159,1.172929048538208
1160,1.172929048538208
1161,1.172929048538208
1162,1.172929048538208
1163,1.172929048538208
1164,1.172929048538208
1165,1.172929048538208
1166,1.172929048538208
1167,1.172929048538208
1168,1.172929048538208
1169,1.172929048538208
1170,1.172929048538208
1171,1.172929048538208
1172,1.172929048538208
1173,1.172929048538208
1174,1.172929048538208
1175,1.172929048538208
1176,1.172929048538208
1177,1.172929048538208
1178,1.172929048538208
1179,1.172929048538208
1180,1.172929048538208
1181,1.172929048538208
1182,1.172929048538208
1183,1.172929048538208
1184,1.172929048538208
1185,1.172929048538208
1186,1.172929048538208
1187,1.172929048538208
1188,1.172929048538208
1189,1.172929048538208
1190,1.172929048538208
1191,1.172929048538208
1192,1.172929048538208
1193,1.172929048538208
1194,1.172929048538208
1195,1.172929048538208
1196,1.172929048538208
1197,1.172929048538208
1198,1.172929048538208
1199,1.172929048538208
1200,1.172929048538208
1201,1.172929048538208
1202,1.172929048538208
1203,1.172929048538208
1204,1.172929048538208
1205,1.172929048538208
1206,1.172929048538208
1207,1.172929048538208
1208,1.172929048538208
1209,1.172929048538208
1210,1.172929048538208
1211,1.172929048538208
1212,1.172929048538208
1213,1.172929048538208
1214,1.172929048538208
1215,1.172929048538208
1216,1.172929048538208
1217,1.172929048538208
1218,1.172929048538208
1219,1.172929048538208
1220,1.172929048538208
1221,1.172929048538208
1222,1.172929048538208
1223,1.172929048538208
1224,1.172929048538208
1225,1.172929048538208
1226,1.172929048538208
1227,1.172929048538208
1228,1.172929048538208
1229,1.172929048538208
1230,1.172929048538208
1231,1.172929048538208
1232,1.172929048538208
1233,1.172929048538208
1234,1.172929048538208
1235,1.172929048538208
1236,1.172929048538208
1237,1.172929048538208
1238,1.172929048538208
1239,1.172929048538208
1240,1.172929048538208
1241,1.172929048538208
1242,1.172929048538208
1243,1.172929048538208
1244,1.172929048538208
1245,1.172929048538208
1246,1.172929048538208
1247,1.172929048538208
1248,1.172929048538208
1249,1.172929048538208
1250,1.172929048538208
1251,1.172929048538208
1252,1.172929048538208
1253,1.172929048538208
1254,1.172929048538208
1255,1.172929048538208
1256,1.172929048538208
1257,1.172929048538208
1258,1.172929048538208
1259,1.172929048538208
1260,1.172929048538208
1261,1.172929048538208
1262,1.172929048538208
1263,1.172929048538208
1264,1.172929048538208
1265,1.172929048538208
1266,1.172929048538208
1267,1.172929048538208
1268,1.172929048538208
1269,1.172929048538208
1270,1.172929048538208
1271,1.172929048538208
1272,1.172929048538208
1273,1.172929048538208
1274,1.172929048538208
1275,1.172929048538208
1276,1.172929048538208
1277,1.172929048538208
1278,1.172929048538208
1279,1.172929048538208
1280,1.172929048538208
1281,1.172929048538208
1282,1.172929048538208
1283,1.172929048538208
1284,1.172929048538208
1285,1.172929048538208
1286,1.172929048538208
1287,1.172929048538208
1288,1.172929048538208
1289,1.172929048538208
1290,1.172929048538208
1291,1.172929048538208
1292,1.172929048538208
1293,1.172929048538208
1294,1.172929048538208
1295,1.172929048538208
1296,1.172929048538208
1297,1.172929048538208
1298,1.172929048538208
1299,1.172929048538208
1300,1.172929048538208
1301,1.172929048538208
1302,1.172929048538208
1303,1.172929048538208
